"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001539","cilium or flagellum-dependent cell motility","59/2696","212/17229",0.278301886792453,1.77851009182017,4.91236260230761,4.00800713958537e-06,0.00110757188421087,0.00105369507907352,"Dnah2/Sord/Dzip1/Septin4/Pfn4/Cfap44/Clxn/Cfap52/Met/Gapdhs/Dusp3/Tekt2/Rsph1/Anxa5/Efhc1/Ttll6/Efcab6/Cep131/Iqub/Cfap47/Spag16/Rsph9/Cfap126/Spata33/Nme7/Spef2/Drc7/Mns1/Dnah7a/Spmip8/Catsperz/Cfap68/Catsper3/Ift81/Tbc1d21/Kif9/Ccdc40/Slc9b2/Rsph3b/Adcy3/Ttll3/Ttc12/Bbof1/Cfap119/Cfap144/Tekt5/Cabcoco1/Tekt1/Cfap70/Dnah7b/Cfap97d1/H1f6/Dnali1/Ropn1l/Wfdc6a/Drc1/Ccr6/Apob/Ttll8",59
"GO:0060285","cilium-dependent cell motility","59/2696","212/17229",0.278301886792453,1.77851009182017,4.91236260230761,4.00800713958537e-06,0.00110757188421087,0.00105369507907352,"Dnah2/Sord/Dzip1/Septin4/Pfn4/Cfap44/Clxn/Cfap52/Met/Gapdhs/Dusp3/Tekt2/Rsph1/Anxa5/Efhc1/Ttll6/Efcab6/Cep131/Iqub/Cfap47/Spag16/Rsph9/Cfap126/Spata33/Nme7/Spef2/Drc7/Mns1/Dnah7a/Spmip8/Catsperz/Cfap68/Catsper3/Ift81/Tbc1d21/Kif9/Ccdc40/Slc9b2/Rsph3b/Adcy3/Ttll3/Ttc12/Bbof1/Cfap119/Cfap144/Tekt5/Cabcoco1/Tekt1/Cfap70/Dnah7b/Cfap97d1/H1f6/Dnali1/Ropn1l/Wfdc6a/Drc1/Ccr6/Apob/Ttll8",59
"GO:0006633","fatty acid biosynthetic process","46/2696","152/17229",0.302631578947368,1.93399090270186,4.98147998346721,4.08424094077088e-06,0.00110757188421087,0.00105369507907352,"Hacd4/Prkag2/Acss2/Fads6/Daglb/Acly/Gstp1/Ptgs1/Fasn/Fads1/Srebf1/Gstm1/Elovl5/Insig2/Mgll/Pecr/Ptgis/Tecr/Prkab2/Acaca/Thnsl2/Abhd3/Gstm4/Gstm7/Alox5/Acsm5/Acot7/Acacb/Gstm2/Hacd1/Scd1/Fabp5/Hpgds/Ptgds/Lpl/Gstm6/Mid1ip1/Scd4/Abcd1/Mecr/Hnf4a/Alox15/Nr1h3/Plp1/Acsbg1/Gip",46
"GO:0008038","neuron recognition","21/2696","51/17229",0.411764705882353,2.63141473206493,5.02531057574287,1.07846532642585e-05,0.00279744527715506,0.00266136615107011,"Megf8/Sema5a/Rtn4/Robo1/Ncam1/Ptprz1/Amigo1/Ephb2/Ncam2/Prtg/Casp6/Efnb3/Fezf2/Emb/Ndn/Epha4/Wnt5a/Cntn2/Cntnap2/Dscaml1/Cnr1",21
"GO:0030167","proteoglycan catabolic process","8/2696","10/17229",0.8,5.11246290801187,5.60270517388077,1.18982406220619e-05,0.00295770431463422,0.00281382953658586,"Hgsnat/Sgsh/Ids/Idua/Gusb/Gpc1/Naglu/Adamts12",8
"GO:0006107","oxaloacetate metabolic process","9/2696","13/17229",0.692307692307692,4.42424674731796,5.31949420069433,2.1744634804722e-05,0.00518913964979885,0.00493671877334993,"Acly/Fahd2a/Pcx/Fahd1/Pck1/Cs/Mdh1/Csl/Mdh1b",9
"GO:1901568","fatty acid derivative metabolic process","20/2696","50/17229",0.4,2.55623145400593,4.74635250910631,2.89407316386847e-05,0.00664078480601512,0.00631774999982948,"Oxct1/Nudt7/Hsd17b4/Acsl1/Elovl5/Pecr/Hmgcll1/Hmgcl/Dgat1/Ptgr1/Alox5/Acot7/Dgat2/Acsl6/Fitm2/Acot2/Abcd1/Cyp4f15/Alox15/Hpgd",20
"GO:0072330","monocarboxylic acid biosynthetic process","54/2696","204/17229",0.264705882352941,1.69162375632746,4.27997433144025,4.64052162511915e-05,0.0102086085687358,0.00971202029088047,"Hacd4/Prkag2/Acss2/Fads6/Daglb/Acly/Gstp1/Ptgs1/Nr1d1/Fasn/Fads1/Srebf1/Gstm1/Elovl5/Insig2/Ces1f/Mgll/Pecr/Ptgis/Tecr/Prkab2/Ldhb/Acaca/Thnsl2/Srr/Abhd3/Gstm4/Gstm7/Alox5/Acsm5/Acot7/Acacb/Gstm2/Hacd1/Scd1/Fabp5/Hpgds/Ptgds/Lpl/Gstm6/Mid1ip1/Scd4/Cyp1a1/Chst12/Rbp1/Abcd1/Mecr/Hnf4a/Alox15/Hsd17b10/Nr1h3/Plp1/Acsbg1/Gip",54
"GO:0009062","fatty acid catabolic process","33/2696","106/17229",0.311320754716981,1.98951976373103,4.40136327941191,4.79116727999667e-05,0.0102086085687358,0.00971202029088047,"Echdc2/Irs1/Nudt7/Scp2/Hsd17b4/Ces1f/Lpin1/Hacl1/Decr1/Slc27a4/Crat/Abhd3/Aldh1l2/Ivd/Echdc1/Eci1/Eci3/Pck1/Acot7/Adipoq/Acacb/Etfb/Ilvbl/Lipe/Dbi/Mtln/Abcd1/Faah/Cyp4f15/Ech1/Hsd17b10/Cpt2/Cnr1",33
"GO:0007272","ensheathment of neurons","52/2696","195/17229",0.266666666666667,1.70415430267062,4.25918554895108,5.14673893527867e-05,0.0102351481626242,0.00973726889088512,"Atrn/Jam2/Hexa/Omg/Galc/Adam22/Tppp/Lgi4/Mapk3/Itgax/Ptprz1/Dhh/Ngfr/Amigo1/Lpin1/Epb41l3/Tspan2/Adgrg6/Ormdl3/Ntrk2/Pmp22/Xk/Cdk18/Gnpat/Psap/Serinc5/Gpc1/Cdh2/Fgfr3/Marveld1/Myoc/S100b/Olig2/Mal/Arhgef10/Mpz/Mir219a-2/Gpm6b/Igf1/Cntn1/Cntn2/Cntnap1/Tymp/Abcd1/Cntnap2/Trf/Tenm4/Nkx6-2/Plp1/Mir100/Mag/Cldn11",52
