"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002702","positive regulation of production of molecular mediator of immune response","28/843","118/15704",0.23728813559322,4.42037115226089,8.8823521690832,1.78170375150859e-11,5.52562597671807e-10,4.30619535510039e-10,"Il4ra/Casp4/Il13ra1/Tlr7/Tlr2/Gimap5/Il1r1/Myd88/Fcer1g/Lacc1/Il6/B2m/Rigi/Pycard/Nod2/Il21/Nlrp3/Tnfrsf4/Tirap/Arid5a/Tlr3/Il1b/H2-T23/Clcf1/Il10/Tnfrsf14/Cd40/Slamf1",28
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","12/843","19/15704",0.631578947368421,11.7654991571455,11.1827803798102,1.88606583487492e-11,5.81105512784338e-10,4.52863416836152e-10,"H2-Q7/H2-K1/H2-D1/H2-Q6/H2-Q4/H2-T22/H2-T23/H2-Q2/H2-Q1/H2-T10/H2-Q10/H2-Bl",12
"GO:0071346","cellular response to type II interferon","26/843","103/15704",0.252427184466019,4.70239205795299,8.97854337714753,2.10338634295764e-11,6.40089674209538e-10,4.98830574769731e-10,"Nlrc5/Gbp3/Gbp9/Tlr2/H2-Q7/Irf8/Irf1/Irgm1/Parp9/Stx11/Pim1/Tnf/Irgm2/Gbp4/Gbp2/Parp14/Gbp7/Igtp/Stat1/Rab20/Tlr3/Acod1/Nos2/Gbp8/Gbp11/Edn1",26
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","41/843","236/15704",0.173728813559322,3.23634316504815,8.24438855664981,2.10466481761728e-11,6.40089674209538e-10,4.98830574769731e-10,"Cd14/Lbp/Fcgr4/Tlr2/Zc3h12a/Nfkbiz/Irak2/Pik3ap1/Tnip2/Icosl/Fyb1/Lcp2/Fpr2/Myd88/Vav1/C5ar1/Fcer1g/Nfkbia/Rela/C3/Fpr1/Plscr1/Ifi35/Oas1b/Plscr2/Nod2/Ezr/Oas1g/Tirap/Lpxn/Nmi/Oas1a/Fcer2a/Acod1/Lilrb4a/Itgam/Myo1g/Itk/Lck/Cd40/Oas1c",41
"GO:1903706","regulation of hemopoiesis","54/843","373/15704",0.144772117962467,2.69691736712049,7.89970646371927,2.3600805987751e-11,7.13167945040116e-10,5.55781463544203e-10,"Il4ra/Lox/Pglyrp1/Csf1/Lgals9/Zc3h12a/Nfkbiz/Myc/Crtam/Fas/Ctla2a/Gimap5/Irf1/Stat3/Id2/Irgm1/Tnf/Runx1/Cebpb/Nfkbia/Fgl2/Hmgb2/Spi1/Tgfbr2/Stat5a/Csf3/Ripk1/Il6/B2m/Stat1/Isg15/Il21/Il15ra/Cd44/Nlrp3/Zfp36/Ccl9/Trib1/Ager/Socs1/Hspb1/Lilrb4a/Itgam/Fes/Ccl3/Erfe/Scin/Il10/Casp8/Lif/Clec2d/Ccr1/Lck/Mir150",54
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","19/843","55/15704",0.345454545454545,6.43537150868112,9.61719381786097,2.69938702252949e-11,8.10503848675415e-10,6.31636654953263e-10,"Nlrc5/Zbp1/Casp4/Irf7/Csf1/Ikbke/Mmp12/Il1r1/Irgm1/Parp9/Irgm2/Parp14/Ripk1/Igtp/Trim56/Nlrp6/Edn1/Sting1/Cd40",19
"GO:0002696","positive regulation of leukocyte activation","47/843","299/15704",0.157190635451505,2.92825829078343,8.01772277432723,2.7284015995528e-11,8.14030705081765e-10,6.34385182041257e-10,"Il4ra/Cdkn1a/Lbp/Lgals9/Nfkbiz/Irs2/Gimap5/Irf1/Irgm1/Tnip2/Icosl/Tnf/Myd88/Runx1/Vav1/Spi1/Tgfbr2/Vcam1/Stat5a/Cd274/Il6/B2m/Pycard/Nod2/Il21/Thbs1/Ctsc/Il15ra/Nlrp3/Tnfrsf4/Tirap/Tnfsf13b/Ager/Socs1/Il1b/H2-T23/Lilrb4a/Clcf1/Il10/Il1a/Tnfrsf14/Itgal/Lck/Cd5/Cd40/Slamf1/Hamp",47
"GO:0002720","positive regulation of cytokine production involved in immune response","22/843","75/15704",0.293333333333333,5.46442071965204,9.23020266319645,2.98007127158341e-11,8.83525532971332e-10,6.88543445072896e-10,"Casp4/Tlr7/Tlr2/Gimap5/Il1r1/Myd88/Fcer1g/Lacc1/Il6/B2m/Rigi/Pycard/Nod2/Il21/Nlrp3/Tirap/Arid5a/Tlr3/Il1b/H2-T23/Tnfrsf14/Slamf1",22
"GO:0001916","positive regulation of T cell mediated cytotoxicity","15/843","33/15704",0.454545454545455,8.46759409036989,10.2275215567869,3.27678831012976e-11,9.65423755871981e-10,7.52367842260057e-10,"H2-Q7/Tap2/H2-K1/H2-D1/H2-Q6/B2m/H2-Q4/H2-T22/H2-T23/Pvr/H2-Q2/H2-Q1/H2-T10/H2-Q10/H2-Bl",15
"GO:0050867","positive regulation of cell activation","49/843","322/15704",0.152173913043478,2.83480323894992,7.92304488052923,3.37849466463866e-11,9.84768269128292e-10,7.67443284116236e-10,"Il4ra/Cdkn1a/Selp/Lbp/Lgals9/Nfkbiz/Irs2/Gimap5/Irf1/Irgm1/Tnip2/Icosl/Tnf/Myd88/Runx1/Vav1/Spi1/Tgfbr2/Vcam1/Stat5a/Cd274/Il6/B2m/Pycard/Nod2/Il21/Thbs1/Ctsc/Il15ra/Nlrp3/Tnfrsf4/Tirap/Tnfsf13b/Ager/Socs1/Il1b/H2-T23/Pear1/Lilrb4a/Clcf1/Il10/Il1a/Tnfrsf14/Itgal/Lck/Cd5/Cd40/Slamf1/Hamp",49
"GO:0070106","interleukin-27-mediated signaling pathway","9/843","10/15704",0.9,16.7658362989324,11.8776705271058,3.38422697494237e-11,9.84768269128292e-10,7.67443284116236e-10,"Oasl1/Oasl2/Stat1/Oas1b/Oas3/Oas1g/Oas1a/Oas2/Oas1c",9
"GO:0032611","interleukin-1 beta production","23/843","83/15704",0.27710843373494,5.16217181894839,9.05494298188768,3.85996333076095e-11,1.11631086755872e-09,8.69956217265465e-10,"Casp4/Tlr2/Zc3h12a/Ifi207/Elf4/Stat3/Tnf/Myd88/Rela/Il6/Pycard/Nod2/Sphk1/Gsdmd/Nlrp3/Ager/Il1b/Hspb1/Lilrb4a/Nlrp6/Ccl3/Casp8/Ifi203",23
"GO:0035710","CD4-positive, alpha-beta T cell activation","26/843","106/15704",0.245283018867925,4.56930549027507,8.78179470437628,4.2333387817686e-11,1.21682676934495e-09,9.48289624414146e-10,"Il4ra/Bcl3/Ctsl/Il6ra/Lgals9/Zc3h12a/Nfkbiz/Gimap5/Irf1/Stat3/Relb/Irgm1/Runx1/Cebpb/Tgfbr2/Cd274/Il6/Il21/Cd44/Nlrp3/Ager/Socs1/Gadd45g/Lilrb4a/Fut7/Tnfrsf14",26
"GO:0032677","regulation of interleukin-8 production","20/843","63/15704",0.317460317460317,5.91387523771865,9.30771823816428,4.752317506633e-11,1.35772271068291e-09,1.05809174469851e-09,"Bcl3/Cd14/Lbp/Tlr7/Tlr2/Stat3/Tnf/Myd88/Rela/Ripk1/Il6/Rigi/Pycard/Nod2/Tirap/Chi3l1/Tlr3/Il1b/Nos2/Serpine1",20
"GO:0046631","alpha-beta T cell activation","32/843","157/15704",0.203821656050955,3.79693391058624,8.38860639031939,4.86989728860522e-11,1.38293348304127e-09,1.07773884192975e-09,"Il4ra/Bcl3/Ctsl/Il6ra/Lgals9/Zc3h12a/Nfkbiz/Myc/Elf4/Crtam/Gimap5/Irf1/Stat3/Relb/Irgm1/Runx1/Cebpb/Tgfbr2/Cd274/Il6/Igtp/Il21/Cd44/Nlrp3/Ager/Socs1/H2-T23/Gadd45g/Lilrb4a/Fut7/Tnfrsf14/Itk",32
"GO:0046596","regulation of viral entry into host cell","17/843","45/15704",0.377777777777778,7.0375115328852,9.65969254774324,5.79952850374426e-11,1.63706451297308e-09,1.27578660435345e-09,"Ifitm2/Ifitm1/Ifitm3/Ch25h/Trim21/Trim25/Trim30a/Trim5/Trim56/Trim30d/Trim34a/Ifitm7/Trim12a/Rfpl4/Trim10/Tmprss2/Trim34b",17
"GO:1903037","regulation of leukocyte cell-cell adhesion","47/843","306/15704",0.15359477124183,2.86127199001388,7.83104073263705,6.19228989028156e-11,1.73752705611829e-09,1.35407842838864e-09,"Il4ra/Lrrc32/Selp/Lgals9/Zc3h12a/Nfkbiz/Sdc4/Crtam/Gimap5/Irf1/Irgm1/Icosl/Sele/Tnf/Runx1/Cebpb/Vav1/Fgl2/Rela/Tgfbr2/Vcam1/Stat5a/Cd274/Icam1/Il6/B2m/Il20rb/Pycard/Il21/Cd44/Nlrp3/Tigit/Tnfsf13b/Ager/Socs1/Il1b/H2-T23/Hspb1/Lilrb4a/Zc3h12d/Il1a/Fut7/Tnfrsf14/Itgal/Lck/Cd5/Slamf1",47
"GO:0032637","interleukin-8 production","20/843","64/15704",0.3125,5.8214709371293,9.20517928471453,6.56807337600447e-11,1.83206496417071e-09,1.4277531038465e-09,"Bcl3/Cd14/Lbp/Tlr7/Tlr2/Stat3/Tnf/Myd88/Rela/Ripk1/Il6/Rigi/Pycard/Nod2/Tirap/Chi3l1/Tlr3/Il1b/Nos2/Serpine1",20
"GO:0032755","positive regulation of interleukin-6 production","24/843","93/15704",0.258064516129032,4.80740825775839,8.77074825004813,7.53507139669552e-11,2.08943097435428e-09,1.62832193030758e-09,"Lbp/Il6ra/Tlr7/Lgals9/Tlr2/Ifih1/Stat3/Il17ra/Tnf/Myd88/Fcer1g/Rela/Il6/Rigi/Pycard/Nod2/Trpv4/Tirap/Arid5a/Tlr3/Ager/Il1b/Nos2/Il1a",24
"GO:0097696","cell surface receptor signaling pathway via STAT","30/843","142/15704",0.211267605633803,3.93564232369305,8.369426362882,7.69912156450602e-11,2.12243620205154e-09,1.65404335242388e-09,"Cyp1b1/Bcl3/Tnfrsf1a/Csf2rb/Stra6/Il6ra/Stat2/Irf1/Stat3/Csf2rb2/Parp9/Socs3/Tnf/Parp14/Stat5a/Gbp7/Il6/Stat1/Cxcl5/Il21/Il15ra/Ager/Socs1/Egf/Clcf1/Il10/Lif/Lck/Cd40/Hamp",30
"GO:0051090","regulation of DNA-binding transcription factor activity","49/843","330/15704",0.148484848484848,2.7660807361875,7.72245116419566,8.22072601497512e-11,2.25305246712748e-09,1.75583438141146e-09,"Nlrc5/Cyp1b1/Bcl3/Irak3/Il18rap/Parp10/Hck/Tlr2/Zc3h12a/Ikbke/Trim21/Eif2ak2/Id2/Irak2/Fzd4/Pim1/Trim25/Tnf/Myd88/Nfkbia/Spi1/Rela/Ripk1/Il6/Pycard/Nod2/Sphk1/Tacc3/Nupr1/Nlrp3/Tnfrsf4/Tirap/Trib1/Trim30a/Nkx3-1/Tlr3/Fcgr2b/Ager/Acod1/Il1b/Ripk3/Trim5/Trim30d/Il10/Trim12a/Edn1/Sting1/Cd40/Foxs1",49
"GO:0050863","regulation of T cell activation","47/843","309/15704",0.15210355987055,2.83349265030501,7.7526406145876,8.71976553083956e-11,2.37601009898137e-09,1.85165693353392e-09,"Il4ra/Lrrc32/Lgals9/Zc3h12a/Nfkbiz/Sdc4/Crtam/Fas/Ctla2a/Gimap5/Irf1/Irgm1/Icosl/Runx1/Cebpb/Vav1/Fgl2/Tgfbr2/Vcam1/Stat5a/Cd274/Rac2/Il6/Tnfrsf1b/B2m/Il20rb/Pycard/Il21/Cd44/Nlrp3/Bid/Tigit/Tnfsf13b/Ager/Socs1/Il1b/H2-T23/Hspb1/Ripk3/Lilrb4a/Zc3h12d/Il1a/Tnfrsf14/Itgal/Lck/Cd5/Slamf1",47
"GO:0002275","myeloid cell activation involved in immune response","24/843","94/15704",0.25531914893617,4.75626561671841,8.69961144149594,9.61243187048051e-11,2.60419562284167e-09,2.02948501076691e-09,"Il4ra/Lbp/Stx11/Gab2/Tnf/Myd88/Fgr/Fcer1g/Spi1/Sbno2/Rac2/Ifi35/Pycard/Hmox1/Nmi/Lilrb4a/Itgam/Tac4/Fes/Ccl3/Scnn1b/Nppa/Foxf1/Slamf1",24
"GO:0043903","regulation of biological process involved in symbiotic interaction","19/843","59/15704",0.322033898305085,5.99907513521121,9.16239417941183,1.09609360030571e-10,2.95256298962349e-09,2.30097243011544e-09,"Ifitm2/Ifitm1/Ifitm3/Ch25h/Trim21/Trim25/Cxcl1/Cxcl5/Trim30a/Trim5/Trim56/Trim30d/Trim34a/Ifitm7/Trim12a/Rfpl4/Trim10/Tmprss2/Trim34b",19
"GO:0050728","negative regulation of inflammatory response","29/843","136/15704",0.213235294117647,3.97229781592352,8.29137295549635,1.2586576431538e-10,3.37120007376534e-09,2.62722199438203e-09,"Cdh5/Tnfrsf1a/Pglyrp1/Lgals9/Ier3/Siglece/Elf4/Ctla2a/Stat3/Irgm1/Socs3/Fpr2/Irgm2/Tnfrsf1b/Igtp/Il20rb/Aoah/Nod2/Cd44/Nlrp3/Zfp36/Fcgr2b/Acod1/Gpr31b/Nlrp6/Cst7/Il10/Foxf1/Hamp",29
"GO:0042129","regulation of T cell proliferation","31/843","154/15704",0.201298701298701,3.74993452573524,8.16767790679544,1.36173948141604e-10,3.62668921773741e-09,2.82632815351887e-09,"Lrrc32/Lgals9/Sdc4/Crtam/Irf1/Irgm1/Icosl/Cebpb/Tgfbr2/Vcam1/Stat5a/Cd274/Rac2/Il6/Tnfrsf1b/Il20rb/Pycard/Il21/Cd44/Bid/Tnfsf13b/Ager/Il1b/H2-T23/Ripk3/Lilrb4a/Zc3h12d/Il1a/Tnfrsf14/Itgal/Slamf1",31
"GO:0044403","biological process involved in symbiotic interaction","39/843","230/15704",0.169565217391304,3.15878075197277,7.8551095183857,1.38400577361158e-10,3.66528270607021e-09,2.8564045830304e-09,"Ifitm2/Gbp3/Ifitm1/Ifitm3/Pglyrp1/Gbp9/Ch25h/Slc3a2/Zc3h12a/Trim21/Siglec1/Trim25/Myd88/Gbp2/Cxcl1/Clec5a/Gbp7/Icam1/Ccl12/Cxcl5/Nod2/Trim30a/St6galnac1/Trim5/Plg/Trim56/Nlrp6/Trim30d/Trim34a/Ccl3/Ifitm7/Scnn1b/Tnfrsf14/Trim12a/Rfpl4/Slamf1/Trim10/Tmprss2/Trim34b",39
"GO:0052548","regulation of endopeptidase activity","39/843","232/15704",0.168103448275862,3.13154988342128,7.79017744718265,1.80561958757543e-10,4.75513448929083e-09,3.70574087658821e-09,"Plaur/Serping1/Pmaip1/Myc/Ifi207/Serpina3i/Fas/Serpina3f/Stat3/Tnf/Psmb8/Serpina3n/Psmb9/Xdh/Psme1/Timp1/Stat1/Serpina3m/Ptgs2/Pycard/Thbs1/Cd44/Nlrp3/Bid/Nkx3-1/Ager/Naip2/Nlrp6/Serpina3g/Serpine1/S100a8/Cst7/Casp8/Nek5/Serpina3c/Birc5/S100a9/Lck/Ifi203",39
"GO:0030595","leukocyte chemotaxis","34/843","184/15704",0.184782608695652,3.44226107586776,7.93663168444158,2.00689045538513e-10,5.25582311482527e-09,4.09593432122461e-09,"Lbp/Csf1/Ch25h/Il17ra/Cxcl13/Fpr2/Vav1/Ccl7/Pgf/C5ar1/Fcer1g/Spi1/Cxcl1/Rac2/Ccl12/Cxcl5/Nod2/Trpv4/Thbs1/Ccl9/Tirap/Ccl11/Il1b/Gpr35/Serpine1/Itgam/Ccl3/Thbs4/S100a8/Edn1/S100a9/Ccr1/Slamf1/Ccl4",34
"GO:1990266","neutrophil migration","23/843","90/15704",0.255555555555556,4.76066956636352,8.52138972751514,2.31625325280581e-10,6.03249604073291e-09,4.70120607868117e-09,"Lbp/Tlr2/Il1r1/Cxcl13/Myd88/Vav1/C5ar1/Fcer1g/Cxcl1/Rac2/Cxcl5/Nod2/Tirap/Il1b/Mcoln2/Itgam/Ccl3/Thbs4/S100a8/Il1a/Fut7/Edn1/S100a9",23
"GO:0032612","interleukin-1 production","24/843","98/15704",0.244897959183673,4.5621323262401,8.42477615848962,2.45785848600154e-10,6.36612357308311e-09,4.96120654490768e-09,"Casp4/Lgals9/Tlr2/Zc3h12a/Ifi207/Elf4/Stat3/Tnf/Myd88/Rela/Il6/Pycard/Nod2/Sphk1/Gsdmd/Nlrp3/Ager/Il1b/Hspb1/Lilrb4a/Nlrp6/Ccl3/Casp8/Ifi203",24
"GO:0032731","positive regulation of interleukin-1 beta production","17/843","50/15704",0.34,6.33376037959668,8.99677633917157,4.01548651995182e-10,1.02875018777461e-08,8.0171899053958e-09,"Casp4/Tlr2/Ifi207/Stat3/Tnf/Myd88/Rela/Il6/Pycard/Nod2/Gsdmd/Nlrp3/Ager/Hspb1/Ccl3/Casp8/Ifi203",17
"GO:0052372","modulation by symbiont of entry into host","17/843","50/15704",0.34,6.33376037959668,8.99677633917157,4.01548651995182e-10,1.02875018777461e-08,8.0171899053958e-09,"Ifitm2/Ifitm1/Ifitm3/Ch25h/Trim21/Trim25/Trim30a/Trim5/Trim56/Trim30d/Trim34a/Ifitm7/Trim12a/Rfpl4/Trim10/Tmprss2/Trim34b",17
"GO:0071639","positive regulation of monocyte chemotactic protein-1 production","10/843","15/15704",0.666666666666667,12.4191379992092,10.5381021728353,4.42988350182817e-10,1.12878220689827e-08,8.79675301358765e-09,"Oas1b/Nod2/Oas3/Trpv4/Oas1g/Ager/Oas1a/Il1b/Mcoln2/Oas1c",10
"GO:0032651","regulation of interleukin-1 beta production","21/843","78/15704",0.269230769230769,5.01542111506524,8.46711727989593,4.92461061613214e-10,1.2439170473166e-08,9.6940144589128e-09,"Casp4/Tlr2/Zc3h12a/Ifi207/Elf4/Stat3/Tnf/Myd88/Rela/Il6/Pycard/Nod2/Sphk1/Gsdmd/Nlrp3/Ager/Hspb1/Lilrb4a/Ccl3/Casp8/Ifi203",21
"GO:0051251","positive regulation of lymphocyte activation","42/843","271/15704",0.154981549815498,2.88710588173497,7.46340176920865,4.93450334849816e-10,1.2439170473166e-08,9.6940144589128e-09,"Il4ra/Cdkn1a/Lgals9/Nfkbiz/Irs2/Gimap5/Irf1/Irgm1/Tnip2/Icosl/Myd88/Runx1/Vav1/Spi1/Tgfbr2/Vcam1/Stat5a/Cd274/Il6/B2m/Pycard/Nod2/Il21/Il15ra/Nlrp3/Tnfrsf4/Tirap/Tnfsf13b/Ager/Socs1/Il1b/H2-T23/Lilrb4a/Clcf1/Il10/Il1a/Tnfrsf14/Itgal/Lck/Cd5/Cd40/Slamf1",42
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","37/843","220/15704",0.168181818181818,3.13300981343686,7.5882861266021,5.2366681651832e-10,1.31306668780179e-08,1.02329069969145e-08,"Il4ra/Selp/Lgals9/Nfkbiz/Gimap5/Irf1/Irgm1/Icosl/Sele/Tnf/Runx1/Vav1/Rela/Tgfbr2/Vcam1/Stat5a/Cd274/Icam1/Il6/B2m/Pycard/Il21/Cd44/Nlrp3/Tnfsf13b/Ager/Socs1/Il1b/H2-T23/Lilrb4a/Il1a/Fut7/Tnfrsf14/Itgal/Lck/Cd5/Slamf1",37
"GO:0009593","detection of chemical stimulus","18/843","58/15704",0.310344827586207,5.78132286170082,8.68843367276355,6.73847405063061e-10,1.67185087761435e-08,1.30289609067595e-08,"Lbp/Casp4/Tlr2/Rtp4/Pkd1l3/Nod2/Vmn2r1/Tas2r135/Tas2r143/Or2r11/Or2r3/Or2r2/Tas2r126/Or2y8/Or10ac1/Or2y1g/Or2h2/Tas2r137",18
"GO:0032732","positive regulation of interleukin-1 production","18/843","58/15704",0.310344827586207,5.78132286170082,8.68843367276355,6.73847405063061e-10,1.67185087761435e-08,1.30289609067595e-08,"Casp4/Lgals9/Tlr2/Ifi207/Stat3/Tnf/Myd88/Rela/Il6/Pycard/Nod2/Gsdmd/Nlrp3/Ager/Hspb1/Ccl3/Casp8/Ifi203",18
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction","22/843","87/15704",0.252873563218391,4.71070751694141,8.26606147339912,7.09805960812158e-10,1.75184570642331e-08,1.36523714700162e-08,"Bcl3/Tlr7/Tlr2/Zc3h12a/Litaf/Birc3/Eif2ak2/Tnf/Spi1/Rela/Ripk1/Ifi35/Pycard/Nod2/Sphk1/Nlrp3/Tlr3/Nmi/Ager/Il1b/Trim56/Edn1",22
"GO:0002429","immune response-activating cell surface receptor signaling pathway","37/843","224/15704",0.165178571428571,3.07706320962549,7.45708905893092,8.820792848827e-10,2.16568841090471e-08,1.68775038609683e-08,"Cd14/Lbp/Tlr2/Zc3h12a/Nfkbiz/Irak2/Pik3ap1/Tnip2/Icosl/Fyb1/Lcp2/Fpr2/Myd88/C5ar1/Fcer1g/Nfkbia/Rela/C3/Fpr1/Plscr1/Ifi35/Oas1b/Plscr2/Nod2/Ezr/Oas1g/Tirap/Lpxn/Nmi/Oas1a/Acod1/Lilrb4a/Itgam/Myo1g/Itk/Lck/Oas1c",37
"GO:0002444","myeloid leukocyte mediated immunity","24/843","104/15704",0.230769230769231,4.29893238434164,8.03912664259843,9.12344423334682e-10,2.22838943606202e-08,1.73661414640744e-08,"Il4ra/Fcgr4/Stx11/Gab2/Myd88/Fgr/Fcer1g/Spi1/Cxcl1/Rac2/C3/Rigi/Cxcl5/Hmox1/Fcgr2b/H2-T23/Nlrp6/Itgam/Tac4/Fes/Ccl3/Scnn1b/Nppa/Foxf1",24
"GO:0022409","positive regulation of cell-cell adhesion","41/843","266/15704",0.154135338345865,2.87134205620814,7.33127589663429,9.41480915263417e-10,2.28770156420193e-08,1.7828368932552e-08,"Il4ra/Plaur/Selp/Il6ra/Lgals9/Nfkbiz/Gimap5/Irf1/Irgm1/Icosl/Sele/Cxcl13/Tnf/Runx1/Vav1/Rela/Tgfbr2/Vcam1/Stat5a/Cd274/Icam1/Il6/B2m/Pycard/Il21/Cd44/Nlrp3/Mfsd2b/Tnfsf13b/Ager/Socs1/Il1b/H2-T23/Lilrb4a/Il1a/Fut7/Tnfrsf14/Itgal/Lck/Cd5/Slamf1",41
"GO:0006935","chemotaxis","51/843","378/15704",0.134920634920635,2.51339697603043,7.09357944044754,1.09179368327653e-09,2.63934124254645e-08,2.05687446943865e-08,"Lox/Lbp/Csf1/Ch25h/Saa3/Lgals9/Il17ra/Cxcl13/Fpr2/Vav1/Ccl7/Pgf/C5ar1/Fcer1g/Hmgb2/Spi1/Vcam1/Cxcl1/Rac2/Fpr1/Ccl12/Fgf2/Cxcl5/Itga2/Nod2/Trpv4/Thbs1/Ccl9/Tirap/Ccl17/Ager/Ccl11/Il1b/Hspb1/Ackr3/Gpr35/Ecscr/Serpine1/Itgam/Fes/Ccl3/Thbs4/S100a8/Nox1/Edn1/S100a9/Ccr1/Ccrl2/Ptgdr2/Slamf1/Ccl4",51
"GO:0052547","regulation of peptidase activity","42/843","279/15704",0.150537634408602,2.80432148369239,7.24243358098961,1.22730753056935e-09,2.9517998464816e-08,2.30037770230239e-08,"Plaur/Serping1/Pmaip1/Myc/Ifi207/Serpina3i/Fas/Serpina3f/Stat3/Tnf/Psmb8/Serpina3n/Psmb9/Xdh/Psme1/Timp1/Stat1/Serpina3m/A2m/Ptgs2/Itih4/Pycard/Thbs1/Cd44/Nlrp3/Bid/Nkx3-1/Ager/Naip2/Wfikkn1/Nlrp6/Serpina3g/Serpine1/S100a8/Cst7/Casp8/Nek5/Serpina3c/Birc5/S100a9/Lck/Ifi203",42
"GO:0051701","biological process involved in interaction with host","28/843","140/15704",0.2,3.72574139976275,7.71559002270185,1.24288059688169e-09,2.97408077852805e-08,2.31774153519481e-08,"Ifitm2/Gbp3/Ifitm1/Ifitm3/Pglyrp1/Gbp9/Ch25h/Slc3a2/Trim21/Siglec1/Trim25/Gbp2/Clec5a/Gbp7/Icam1/Trim30a/Trim5/Trim56/Trim30d/Trim34a/Ifitm7/Tnfrsf14/Trim12a/Rfpl4/Slamf1/Trim10/Tmprss2/Trim34b",28
"GO:0042330","taxis","51/843","380/15704",0.134210526315789,2.50016857089343,7.05061295773015,1.31454971478338e-09,3.12969058358023e-08,2.43901036926847e-08,"Lox/Lbp/Csf1/Ch25h/Saa3/Lgals9/Il17ra/Cxcl13/Fpr2/Vav1/Ccl7/Pgf/C5ar1/Fcer1g/Hmgb2/Spi1/Vcam1/Cxcl1/Rac2/Fpr1/Ccl12/Fgf2/Cxcl5/Itga2/Nod2/Trpv4/Thbs1/Ccl9/Tirap/Ccl17/Ager/Ccl11/Il1b/Hspb1/Ackr3/Gpr35/Ecscr/Serpine1/Itgam/Fes/Ccl3/Thbs4/S100a8/Nox1/Edn1/S100a9/Ccr1/Ccrl2/Ptgdr2/Slamf1/Ccl4",51
"GO:0051250","negative regulation of lymphocyte activation","28/843","141/15704",0.198581560283688,3.69931770189209,7.66828041652499,1.47314466374211e-09,3.48965022355794e-08,2.71953180452788e-08,"Il4ra/Lrrc32/Pglyrp1/Lgals9/Zc3h12a/Sdc4/Crtam/Fas/Gimap5/Irf1/Id2/Parp3/Fgr/Runx1/Cebpb/Fgl2/Cd274/Il20rb/Cd44/Tigit/Fcgr2b/Socs1/H2-T23/Hspb1/Lilrb4a/Zc3h12d/Il10/Tnfrsf14",28
"GO:0032613","interleukin-10 production","17/843","54/15704",0.314814814814815,5.864592944071,8.52839486656447,1.56922722042484e-09,3.69866855854134e-08,2.88242263120141e-08,"Bcl3/Lgals9/Tlr2/Nfkbiz/Stat3/Fcer1g/Cd274/Il6/Il20rb/Isg15/Pycard/Nod2/Il21/Tigit/Fcgr2b/Ager/Lilrb4a",17
"GO:0097193","intrinsic apoptotic signaling pathway","45/843","315/15704",0.142857142857143,2.66124385697339,7.09356496739171,1.73623692825832e-09,4.07195068647249e-08,3.17332646222651e-08,"Cyp1b1/Bcl3/Plaur/Tnfrsf1a/Cdkn1a/Ifi204/Pmaip1/Myc/Ier3/Ifi207/Ikbke/Adcy10/Shisa5/Casp12/Tnf/Cebpb/Tnfrsf1b/Plscr1/Fgf2/Ptgs2/Tnfrsf10b/Pycard/Cd44/Nupr1/Hmox1/Bid/Muc1/Nkx3-1/Fcgr2b/Hspb1/Ripk3/Ackr3/Ddias/Bcl2a1b/Chac1/S100a8/Il19/Creb3l1/Il10/Nox1/Ifi27l2b/S100a9/Lck/Ifi203/Rnf183",45
"GO:0022407","regulation of cell-cell adhesion","54/843","420/15704",0.128571428571429,2.39511947127605,6.90237604736585,2.04854205146227e-09,4.78060753989759e-08,3.72559237081986e-08,"Il4ra/Lrrc32/Plaur/Selp/Il6ra/Lgals9/Zc3h12a/Nfkbiz/Sdc4/Crtam/Gimap5/Irf1/Irgm1/Icosl/Sele/Cxcl13/Tnf/Runx1/Cebpb/Vav1/Fgl2/Spi1/Rela/Tgfbr2/Vcam1/Stat5a/Cd274/Icam1/Il6/B2m/Il20rb/Pycard/Il21/Trpv4/Cd44/Nlrp3/Mfsd2b/Tigit/Tnfsf13b/Ager/Socs1/Il1b/H2-T23/Hspb1/Lilrb4a/Zc3h12d/Il10/Il1a/Fut7/Tnfrsf14/Itgal/Lck/Cd5/Slamf1",54
"GO:0070665","positive regulation of leukocyte proliferation","27/843","134/15704",0.201492537313433,3.75354544005949,7.62397434537848,2.06527218358978e-09,4.79590791795183e-08,3.73751616319851e-08,"Csf2rb/Cdkn1a/Csf1/Irs2/Irgm1/Csf2rb2/Icosl/Myd88/Tgfbr2/Vcam1/Stat5a/Cd274/Rac2/Il6/Pycard/Il21/Tnfrsf4/Tirap/Tnfsf13b/Ager/Il1b/H2-T23/Clcf1/Il1a/Itgal/Cd40/Slamf1",27
