"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signaling molecules and interaction","mmu04080","Neuroactive ligand-receptor interaction","22/138","317/7516",0.0694006309148265,3.77981986924519,6.91583955650147,5.77154182658265e-08,1.39094158020642e-05,1.36694411682221e-05,"12426/20606/15465/12921/14815/268934/11540/17171/387285/18441/319239/110835/13617/14399/12918/19204/213438/83428/11440/16867/116903/60531",22
